boundary,decision_time,liquidity_ratio,lower_liquidity,lower_pair,relative_gap,upper_liquidity,upper_pair,year
4_5,2023-08-21T00:00:00+00:00,1.006827929269677,9457146.822045583,SOL-USDT,0.006781624815105854,9521719.55163946,SHIB-USDT,2023
6_7,2023-08-21T00:00:00+00:00,1.006111075121791,5965912.365171069,DOGE-USDT,0.006073956716013023,6002370.503804652,PEPE-USDT,2023
8_9,2023-08-21T00:00:00+00:00,1.1591483997371324,4878636.142109,XMR-USDT,0.13729769179962076,5655063.277025385,LTC-USDT,2023
10_11,2023-08-21T00:00:00+00:00,1.3454422143030158,3361745.232632051,KAS-USDT,0.2567499448365135,4523033.949715074,XLM-USDT,2023
30_31,2023-08-21T00:00:00+00:00,1.0019010331064395,759520.0810078301,DOT-USDT,0.001897426036726738,760963.9538268317,JASMY-USDT,2023
4_5,2023-08-28T00:00:00+00:00,1.09566158626653,8690383.664982494,SOL-USDT,0.08730942789780295,9521719.55163946,SHIB-USDT,2023
6_7,2023-08-28T00:00:00+00:00,1.1262810698801597,5132650.624839414,LTC-USDT,0.11212216315914504,5780807.237065205,PEPE-USDT,2023
8_9,2023-08-28T00:00:00+00:00,1.100357968639799,4612082.656331702,DOGE-USDT,0.09120483651684366,5074941.90292,XMR-USDT,2023
10_11,2023-08-28T00:00:00+00:00,1.1336645145412156,3304374.2069350635,HBAR-USDT,0.11790482354059442,3746051.7811675533,XLM-USDT,2023
30_31,2023-08-28T00:00:00+00:00,1.0231588453713216,763108.7920080151,AKT-USDT,0.02263465294376358,780781.5105236248,LUNC-USDT,2023
4_5,2023-09-04T00:00:00+00:00,1.1300093625397603,6576033.111288982,SHIB-USDT,0.11505157996882145,7430978.984128019,SOL-USDT,2023
6_7,2023-09-04T00:00:00+00:00,1.034361733910598,5019321.892765164,PEPE-USDT,0.033220229233236406,5191794.496056,XMR-USDT,2023
8_9,2023-09-04T00:00:00+00:00,1.0134184916984355,3106907.2592189033,DOGE-USDT,0.01324081986696997,3148597.2684845407,LTC-USDT,2023
10_11,2023-09-04T00:00:00+00:00,1.0797805002127008,2805350.0122719523,KAS-USDT,0.07388585013063789,3029162.239522715,GRAM-USDT,2023
30_31,2023-09-04T00:00:00+00:00,1.006578307453794,810373.3627221051,AKT-USDT,0.0065353161349505865,815704.2478544561,RUNE-USDT,2023
4_5,2023-09-11T00:00:00+00:00,1.202832757361474,5341158.1021165,XMR-USDT,0.16862922639919345,6424519.927472368,SOL-USDT,2023
6_7,2023-09-11T00:00:00+00:00,1.0548387434588284,3624016.149153863,SHIB-USDT,0.05198779794436791,3822752.6410479634,PEPE-USDT,2023
8_9,2023-09-11T00:00:00+00:00,1.2161249436494321,2610880.0195987886,LTC-USDT,0.1777160683842808,3175156.316710005,GRAM-USDT,2023
10_11,2023-09-11T00:00:00+00:00,1.076262048152752,2157393.3000850016,XLM-USDT,0.07085825267521492,2321920.5318205087,KAS-USDT,2023
30_31,2023-09-11T00:00:00+00:00,1.006207474743938,659702.4664287947,XDC-USDT,0.006169179716656021,663797.552827665,AKT-USDT,2023
4_5,2023-09-18T00:00:00+00:00,1.1646494597205177,5372899.020411,XMR-USDT,0.14137254634542892,6257543.941254569,SOL-USDT,2023
6_7,2023-09-18T00:00:00+00:00,1.0720936701526156,3029530.097357698,PEPE-USDT,0.06724568212622026,3247940.040914025,GRAM-USDT,2023
8_9,2023-09-18T00:00:00+00:00,1.0851768187819026,2610880.0195987886,LTC-USDT,0.07849118900043638,2833266.473889445,SHIB-USDT,2023
10_11,2023-09-18T00:00:00+00:00,1.0461859144429289,2062150.971736,KAS-USDT,0.044146947311484254,2157393.3000850016,XLM-USDT,2023
30_31,2023-09-18T00:00:00+00:00,1.1045048338314154,532879.6171547,ROUTE-USDT,0.09461690943343239,588568.1129976001,DOT-USDT,2023
4_5,2023-09-25T00:00:00+00:00,1.1409760751417675,4727379.574097125,XMR-USDT,0.1235574331602449,5393826.992158698,SOL-USDT,2023
6_7,2023-09-25T00:00:00+00:00,1.4684065055228517,2705849.6256144107,SHIB-USDT,0.3189896692510684,3973287.193218773,GRAM-USDT,2023
8_9,2023-09-25T00:00:00+00:00,1.1693139050629573,2254730.4483882054,KAS-USDT,0.14479764957027613,2636487.665469165,LTC-USDT,2023
10_11,2023-09-25T00:00:00+00:00,1.2940970080407879,1584888.8534088712,DOGE-USDT,0.22726040336499906,2050999.923273615,PEPE-USDT,2023
30_31,2023-09-25T00:00:00+00:00,1.0651967791606025,503931.2476143127,FET-USDT,0.061206323973284106,536785.94187715,DOT-USDT,2023
4_5,2023-10-02T00:00:00+00:00,1.3547925658752016,3775847.996535433,XMR-USDT,0.2618796226166211,5115490.7955809785,SOL-USDT,2023
6_7,2023-10-02T00:00:00+00:00,1.0862987026047264,2858078.734364344,SHIB-USDT,0.07944288472203763,3104727.221082145,GRAM-USDT,2023
8_9,2023-10-02T00:00:00+00:00,1.0776896365578212,2157023.0429307194,KAS-USDT,0.07208906342086088,2324601.379182853,LTC-USDT,2023
10_11,2023-10-02T00:00:00+00:00,1.0060889381879705,1871493.6094115186,PEPE-USDT,0.006052087401872255,1882889.018318407,LINK-USDT,2023
30_31,2023-10-02T00:00:00+00:00,1.0738194532715164,460075.54917535,TRB-USDT,0.06874475317672524,494038.074679067,HBAR-USDT,2023
4_5,2023-10-09T00:00:00+00:00,1.4721225223122207,3908682.2031907546,XMR-USDT,0.3207087149041586,5754059.103878062,SOL-USDT,2023
6_7,2023-10-09T00:00:00+00:00,1.013180089082632,3217443.444266803,LINK-USDT,0.013008634126007786,3259849.6354805697,SHIB-USDT,2023
8_9,2023-10-09T00:00:00+00:00,1.0255638866486319,2385542.2081320835,KAS-USDT,0.02492666422973442,2446525.938736299,LTC-USDT,2023
10_11,2023-10-09T00:00:00+00:00,1.2771463649373789,1404525.4739108323,BNB-USDT,0.21700438770850503,1793784.6034671688,PEPE-USDT,2023
30_31,2023-10-09T00:00:00+00:00,1.0208452883257177,436824.7703330378,XPR-USDT,0.020419635143642662,445930.5086184455,HBAR-USDT,2023
4_5,2023-10-16T00:00:00+00:00,1.4039171564597277,3814774.0088284668,SHIB-USDT,0.2877072586521342,5355626.679010937,SOL-USDT,2023
6_7,2023-10-16T00:00:00+00:00,1.0508532412298661,3395516.7292660857,LINK-USDT,0.04839233418583746,3568189.7605995,XMR-USDT,2023
8_9,2023-10-16T00:00:00+00:00,1.1466714486129288,1999276.47008766,LTC-USDT,0.12791061362027448,2292513.24613316,KAS-USDT,2023
10_11,2023-10-16T00:00:00+00:00,1.0384548547685544,1529155.5543566998,BNB-USDT,0.03703083922422896,1587959.009118015,PEPE-USDT,2023
30_31,2023-10-16T00:00:00+00:00,1.0402167991403424,400314.2574963595,XRD-USDT,0.03866193967793875,416413.61558310594,XPR-USDT,2023
4_5,2023-10-23T00:00:00+00:00,1.5790763392245324,4754471.574853916,SHIB-USDT,0.36671839406377943,7507673.569367418,SOL-USDT,2023
6_7,2023-10-23T00:00:00+00:00,1.2762144314331219,2958631.326786795,LINK-USDT,0.21643261871200406,3775847.996535433,XMR-USDT,2023
8_9,2023-10-23T00:00:00+00:00,1.1402076669440318,1891780.8619125863,LTC-USDT,0.1229667814108059,2157023.0429307194,KAS-USDT,2023
10_11,2023-10-23T00:00:00+00:00,1.0571680665626928,1532621.3437829618,PEPE-USDT,0.05407661125119945,1620238.34277975,BNB-USDT,2023
30_31,2023-10-23T00:00:00+00:00,1.2961450278284672,426650.38231103297,XDC-USDT,0.22848139789157856,553000.77165356,ROUTE-USDT,2023
4_5,2023-10-30T00:00:00+00:00,1.700720922496425,6002687.070688602,SHIB-USDT,0.41201405429167226,10208895.492318882,SOL-USDT,2023
6_7,2023-10-30T00:00:00+00:00,1.3728634990174053,3051440.294487638,LINK-USDT,0.27159546399498097,4189210.999733,XMR-USDT,2023
8_9,2023-10-30T00:00:00+00:00,1.0054715216102683,2173143.961607844,KAS-USDT,0.0054417469741019015,2185034.3657560055,RUNE-USDT,2023
10_11,2023-10-30T00:00:00+00:00,1.0290757816619929,1989441.0843362,BNB-USDT,0.028254266770358263,2047285.6389337578,LTC-USDT,2023
30_31,2023-10-30T00:00:00+00:00,1.0406009946251864,553689.91515316,ROUTE-USDT,0.039016870861064624,576170.2764223133,LUNC-USDT,2023
4_5,2023-11-06T00:00:00+00:00,1.8853883318871527,6533390.096988963,LINK-USDT,0.46960528868921975,12317977.456530064,XRP-USDT,2023
6_7,2023-11-06T00:00:00+00:00,1.2793110658862843,4692124.7152114995,XMR-USDT,0.2183292815440336,6002687.070688602,SHIB-USDT,2023
8_9,2023-11-06T00:00:00+00:00,1.0350336618888774,2857190.1238919776,LTC-USDT,0.03384784783225591,2957287.9566446487,INJ-USDT,2023
10_11,2023-11-06T00:00:00+00:00,1.0258114363701387,2421823.089994548,RUNE-USDT,0.025161969788008196,2484333.822581675,BNB-USDT,2023
30_31,2023-11-06T00:00:00+00:00,1.1238613495283456,759854.6873862455,HBAR-USDT,0.11021052515092436,853971.3144113449,STX-USDT,2023
4_5,2023-11-13T00:00:00+00:00,1.6559455015276965,12397350.162201155,LINK-USDT,0.39611539203588064,20529336.23196066,SOL-USDT,2023
6_7,2023-11-13T00:00:00+00:00,1.0111509916603862,7487066.268071029,SHIB-USDT,0.011028018320068583,7570554.481587049,PEPE-USDT,2023
8_9,2023-11-13T00:00:00+00:00,1.081499789938175,5539974.6199415,XMR-USDT,0.07535811906429873,5991481.3877295535,INJ-USDT,2023
10_11,2023-11-13T00:00:00+00:00,1.1142563671137582,4490317.140081983,LTC-USDT,0.10254046598783623,5003364.463696391,DOGE-USDT,2023
30_31,2023-11-13T00:00:00+00:00,1.0152728713747758,1410544.0108267553,PYR-USDT,0.015043119741882747,1432087.0680725728,XLM-USDT,2023
4_5,2023-11-20T00:00:00+00:00,1.522937234970317,15065180.339293329,LINK-USDT,0.3433741213770437,22943324.090252563,XRP-USDT,2023
6_7,2023-11-20T00:00:00+00:00,1.1364448184931681,8203799.781445606,SHIB-USDT,0.12006286295016304,9323165.753579244,PEPE-USDT,2023
8_9,2023-11-20T00:00:00+00:00,1.1378184112553078,6068302.998894209,DOGE-USDT,0.12112513727323018,6904626.877217629,INJ-USDT,2023
10_11,2023-11-20T00:00:00+00:00,1.1353266144958423,4879630.715255982,ADA-USDT,0.1191961967314014,5539974.6199415,XMR-USDT,2023
30_31,2023-11-20T00:00:00+00:00,1.0315558051521214,1715987.21971581,APT-USDT,0.03059049737737456,1770136.5780646927,CFX-USDT,2023
4_5,2023-11-27T00:00:00+00:00,1.6800764399577228,13619295.739194904,LINK-USDT,0.40478898684802467,22881457.900237955,XRP-USDT,2023
6_7,2023-11-27T00:00:00+00:00,1.1637665143331268,8028605.033816647,AVAX-USDT,0.14072110884456068,9343421.695162196,KAS-USDT,2023
8_9,2023-11-27T00:00:00+00:00,1.0948735639415157,7315363.82468031,SHIB-USDT,0.08665252963088572,8009398.462256568,PEPE-USDT,2023
10_11,2023-11-27T00:00:00+00:00,1.0172891643903474,6672023.0670434665,INJ-USDT,0.016995329347392178,6787376.77066577,RUNE-USDT,2023
30_31,2023-11-27T00:00:00+00:00,1.0334713706311294,2055639.70777835,ICP-USDT,0.03238732255416875,2124444.7863214654,NAKA-USDT,2023
4_5,2023-12-04T00:00:00+00:00,1.2825218486811558,13421668.178695578,LINK-USDT,0.22028618769471955,17213582.684925694,XRP-USDT,2023
6_7,2023-12-04T00:00:00+00:00,1.1225098573962573,8971831.065723132,RUNE-USDT,0.10913922634089625,10070968.810168184,KAS-USDT,2023
8_9,2023-12-04T00:00:00+00:00,1.095930751976814,7555541.03219058,SHIB-USDT,0.08753358896424457,8280349.765000295,AVAX-USDT,2023
10_11,2023-12-04T00:00:00+00:00,1.0764703254723464,6441665.906899491,DOGE-USDT,0.07103802460954227,6934262.195384214,INJ-USDT,2023
30_31,2023-12-04T00:00:00+00:00,1.0179375679295044,2530371.9318007375,NAKA-USDT,0.01762148140969949,2575760.6502143247,ICP-USDT,2023
4_5,2023-12-11T00:00:00+00:00,1.4599632584823337,11712249.566978898,LINK-USDT,0.31505125612577156,17099454.041964814,XRP-USDT,2023
6_7,2023-12-11T00:00:00+00:00,1.2330769005979951,9054742.037370414,KAS-USDT,0.1890205716163864,11165193.247155085,AVAX-USDT,2023
8_9,2023-12-11T00:00:00+00:00,1.1288161676156587,7676696.665159224,DOGE-USDT,0.11411616108205702,8665579.309512943,RUNE-USDT,2023
10_11,2023-12-11T00:00:00+00:00,1.072840241271824,7115553.819252869,INJ-USDT,0.0678947698545254,7633852.476229897,SHIB-USDT,2023
30_31,2023-12-11T00:00:00+00:00,1.1027000565850953,2730937.236259054,PYR-USDT,0.09313507872951661,3011404.6449532025,ICP-USDT,2023
4_5,2023-12-18T00:00:00+00:00,1.4497118933797497,11165193.247155085,AVAX-USDT,0.31020776985648174,16186313.442283995,XRP-USDT,2023
6_7,2023-12-18T00:00:00+00:00,1.0499286263895264,9177518.916366516,LUNC-USDT,0.04755430524951021,9635739.829524592,LINK-USDT,2023
8_9,2023-12-18T00:00:00+00:00,1.0100227120731728,8592383.833407313,INJ-USDT,0.009923254153958743,8678502.822591739,KAS-USDT,2023
10_11,2023-12-18T00:00:00+00:00,1.0390608222926414,7569872.4817691,SHIB-USDT,0.03759243102483197,7865557.925557438,DOGE-USDT,2023
30_31,2023-12-18T00:00:00+00:00,1.0800932821222968,2820763.241741712,NAKA-USDT,0.07415404155178139,3046687.4278627355,SUPER-USDT,2023
4_5,2023-12-25T00:00:00+00:00,1.5293107076227133,15159817.241951678,XRP-USDT,0.346110639900977,23184070.83372013,AVAX-USDT,2023
6_7,2023-12-25T00:00:00+00:00,1.2915315491834132,11020198.423020925,ADA-USDT,0.22572545701089353,14232933.941592824,INJ-USDT,2023
8_9,2023-12-25T00:00:00+00:00,1.0185937179821063,9411286.455286305,LINK-USDT,0.018254302627098044,9586277.261484716,LUNC-USDT,2023
10_11,2023-12-25T00:00:00+00:00,1.184981050844869,7648184.380924693,SHIB-USDT,0.1561046488574488,9062953.564763457,DOGE-USDT,2023
30_31,2023-12-25T00:00:00+00:00,1.0089570965361594,3055292.805493979,DYDX-USDT,0.008877579202237657,3082659.358099022,SEI-USDT,2023
4_5,2024-01-01T00:00:00+00:00,1.2108147366515976,20768752.72822436,INJ-USDT,0.17410982066058037,25147111.865207125,AVAX-USDT,2024
6_7,2024-01-01T00:00:00+00:00,1.1692875557537923,15654411.929805795,ADA-USDT,0.14477837801383212,18304509.062165625,XRP-USDT,2024
8_9,2024-01-01T00:00:00+00:00,1.14158657894422,9062953.564763457,DOGE-USDT,0.12402614182374538,10346146.15512864,LINK-USDT,2024
10_11,2024-01-01T00:00:00+00:00,1.0539901449057427,8496053.021946099,ICP-USDT,0.05122452535888834,8954756.155727841,BNB-USDT,2024
30_31,2024-01-01T00:00:00+00:00,1.0366031371946003,3340143.5335841393,DYDX-USDT,0.0353106563941729,3462403.2655935762,OP-USDT,2024
4_5,2024-01-08T00:00:00+00:00,1.2010731862891595,20914044.22206684,INJ-USDT,0.16741126900884035,25119297.731990203,AVAX-USDT,2024
6_7,2024-01-08T00:00:00+00:00,1.1934514718646843,14196206.835721647,ADA-USDT,0.16209412483477842,16942483.94298749,XRP-USDT,2024
8_9,2024-01-08T00:00:00+00:00,1.2852724907361173,9411286.455286305,LINK-USDT,0.22195487166517702,12096067.583416915,ICP-USDT,2024
10_11,2024-01-08T00:00:00+00:00,1.0370623522840006,8080677.340341497,ARB-USDT,0.035737824444572144,8380166.250622575,DOGE-USDT,2024
30_31,2024-01-08T00:00:00+00:00,1.0071533805088322,3430548.1110494556,LUNC-USDT,0.0071025731008500965,3455088.127041648,HBAR-USDT,2024
4_5,2024-01-15T00:00:00+00:00,1.0235131208502526,19663327.361798137,ICP-USDT,0.02297295498343964,20125673.554374177,AVAX-USDT,2024
6_7,2024-01-15T00:00:00+00:00,1.0199598551010196,18304509.062165625,XRP-USDT,0.019569255594910302,18669864.41074175,INJ-USDT,2024
8_9,2024-01-15T00:00:00+00:00,1.0214642851612217,13897898.38171484,ARB-USDT,0.021013250754855158,14196206.835721647,ADA-USDT,2024
10_11,2024-01-15T00:00:00+00:00,1.1082686128031156,8649765.165628705,OP-USDT,0.09769167109160894,9586263.241184037,LINK-USDT,2024
30_31,2024-01-15T00:00:00+00:00,1.0641415581191653,3246831.307996655,LDO-USDT,0.060275400044081974,3455088.127041648,HBAR-USDT,2024
4_5,2024-01-22T00:00:00+00:00,1.087112199511322,18579721.04066723,XRP-USDT,0.08013174679713897,20198241.40682654,ICP-USDT,2024
6_7,2024-01-22T00:00:00+00:00,1.0550482813267628,13284374.133057311,AVAX-USDT,0.05217607791137047,14015656.09758382,INJ-USDT,2024
8_9,2024-01-22T00:00:00+00:00,1.0510098217808184,11460010.777224407,ADA-USDT,0.04853410569882966,12044583.884576881,ARB-USDT,2024
10_11,2024-01-22T00:00:00+00:00,1.0026743395714062,10572156.803528458,SEI-USDT,0.0026672065553699645,10600430.340823244,LINK-USDT,2024
30_31,2024-01-22T00:00:00+00:00,1.2054027642703067,2906312.760563945,APT-USDT,0.17040176973100576,3503277.435417845,LDO-USDT,2024
4_5,2024-01-29T00:00:00+00:00,1.4898778846235614,13200818.790572487,XRP-USDT,0.32880405144569,19667607.974997096,ICP-USDT,2024
6_7,2024-01-29T00:00:00+00:00,1.0416940833251846,11778247.670541208,SUI-USDT,0.04002526652747538,12269330.910341416,AVAX-USDT,2024
8_9,2024-01-29T00:00:00+00:00,1.0987818078115867,10572156.803528458,SEI-USDT,0.08990120432402102,11616493.565048564,INJ-USDT,2024
10_11,2024-01-29T00:00:00+00:00,1.2627394341847233,8250470.554005584,XMR-USDT,0.20807098208218916,10418194.519122731,ARB-USDT,2024
30_31,2024-01-29T00:00:00+00:00,1.0178997197615827,3139432.444884766,CFX-USDT,0.017584954012734487,3195627.405858624,ATOM-USDT,2024
4_5,2024-02-05T00:00:00+00:00,1.178568552195129,12926288.878996667,SUI-USDT,0.15151308073046596,15234517.569375098,ICP-USDT,2024
6_7,2024-02-05T00:00:00+00:00,1.1419784197467135,10884970.194004707,AVAX-USDT,0.12432670993748178,12430401.061139572,XRP-USDT,2024
8_9,2024-02-05T00:00:00+00:00,1.102863792131807,9451742.411838457,LINK-USDT,0.09326971550400974,10423984.478573192,INJ-USDT,2024
10_11,2024-02-05T00:00:00+00:00,1.0399224668006588,8150503.371442584,XMR-USDT,0.03838984931586386,8475891.571697658,ARB-USDT,2024
30_31,2024-02-05T00:00:00+00:00,1.02575172923263,2921932.72889027,FET-USDT,0.025105226244068683,2997177.5493606115,ENS-USDT,2024
4_5,2024-02-12T00:00:00+00:00,1.1043857724357866,12158696.711297318,XRP-USDT,0.0945193020782564,13427891.659318548,ICP-USDT,2024
6_7,2024-02-12T00:00:00+00:00,1.2522232444977817,9629649.223625261,LINK-USDT,0.20142035024987795,12058470.59418357,SUI-USDT,2024
8_9,2024-02-12T00:00:00+00:00,1.1529369009768717,8150503.371442584,XMR-USDT,0.13264984479834918,9397016.098472558,AVAX-USDT,2024
10_11,2024-02-12T00:00:00+00:00,1.0999611293409448,6218747.627023861,ARB-USDT,0.0908769652622523,6840380.662907487,INJ-USDT,2024
30_31,2024-02-12T00:00:00+00:00,1.1634764854872024,2416449.01906923,FET-USDT,0.1405069097023882,2811481.6120656654,TRX-USDT,2024
4_5,2024-02-19T00:00:00+00:00,1.000393828396316,12345714.77269113,XRP-USDT,0.00039367335656939915,12350576.865741435,ICP-USDT,2024
6_7,2024-02-19T00:00:00+00:00,1.125060514253195,9696820.980703052,AVAX-USDT,0.11115892227024697,10909510.399170946,SUI-USDT,2024
8_9,2024-02-19T00:00:00+00:00,1.0114422557469178,8972103.201718498,XMR-USDT,0.011312811662656946,9074764.3011403,LINK-USDT,2024
10_11,2024-02-19T00:00:00+00:00,1.0381324693998961,6840380.662907487,INJ-USDT,0.0367317953381605,7101221.269219448,ADA-USDT,2024
30_31,2024-02-19T00:00:00+00:00,1.0842374290790073,2440507.71528193,FET-USDT,0.07769278833194476,2646089.8108647615,OP-USDT,2024
4_5,2024-02-26T00:00:00+00:00,1.0019622214963213,12555482.312142685,ICP-USDT,0.0019583787234921687,12580118.949432254,XRP-USDT,2024
6_7,2024-02-26T00:00:00+00:00,1.0836047318639181,9616367.42911816,KAS-USDT,0.07715426982319357,10420341.249534499,XMR-USDT,2024
8_9,2024-02-26T00:00:00+00:00,1.109663643908501,8348835.155044725,INJ-USDT,0.09882602220096119,9264398.840538325,LINK-USDT,2024
10_11,2024-02-26T00:00:00+00:00,1.0291770356527956,8087611.979697238,SUI-USDT,0.02834987047130237,8323584.522774842,ADA-USDT,2024
30_31,2024-02-26T00:00:00+00:00,1.0008959275904916,2765176.458793304,ATOM-USDT,0.0008951256227492259,2767653.8566753147,FIL-USDT,2024
4_5,2024-03-04T00:00:00+00:00,1.0480482645961386,12641840.710445404,ICP-USDT,0.04584546935407959,13249259.217883121,XRP-USDT,2024
6_7,2024-03-04T00:00:00+00:00,1.0221475275649308,10675641.392714808,KAS-USDT,0.021667642847694384,10912080.454733275,XMR-USDT,2024
8_9,2024-03-04T00:00:00+00:00,1.0173349250945083,9916018.160598852,INJ-USDT,0.01703954584366387,10087911.592648616,ADA-USDT,2024
10_11,2024-03-04T00:00:00+00:00,1.0040159079046653,9074764.3011403,LINK-USDT,0.003999844895930231,9111207.718830224,FIL-USDT,2024
30_31,2024-03-04T00:00:00+00:00,1.0137169034601905,3268008.008399707,TRX-USDT,0.013531295979547848,3312834.958758055,ATOM-USDT,2024
4_5,2024-03-11T00:00:00+00:00,1.1164945081019093,16633188.685011074,PEPE-USDT,0.10433952630896073,18570863.819037683,XRP-USDT,2024
6_7,2024-03-11T00:00:00+00:00,1.0104696965160402,15802430.187919378,FET-USDT,0.01036121771106878,15967876.836202808,FIL-USDT,2024
8_9,2024-03-11T00:00:00+00:00,1.2421997011750663,12676790.47056669,JASMY-USDT,0.19497646066566918,15747105.33439687,ICP-USDT,2024
10_11,2024-03-11T00:00:00+00:00,1.0176975463319275,12042718.035399962,INJ-USDT,0.01738978972260923,12255844.595793793,ADA-USDT,2024
30_31,2024-03-11T00:00:00+00:00,1.1358673256655056,4439010.081438159,AR-USDT,0.11961548905890115,5042126.509805379,ARKM-USDT,2024
4_5,2024-03-18T00:00:00+00:00,1.4673882515805163,42631574.39186971,SHIB-USDT,0.31851710075850403,62557071.40901041,PEPE-USDT,2024
6_7,2024-03-18T00:00:00+00:00,1.1044241054484705,28825165.409790754,DOGE-USDT,0.09455073004411403,31835207.522112347,XRP-USDT,2024
8_9,2024-03-18T00:00:00+00:00,1.106913666682992,20840468.94786755,ICP-USDT,0.09658717739331242,23068599.898477107,FLOKI-USDT,2024
10_11,2024-03-18T00:00:00+00:00,1.1661246145068036,17082059.37147402,FIL-USDT,0.14245871533812338,19919809.899542473,FET-USDT,2024
30_31,2024-03-18T00:00:00+00:00,1.0322406485312408,6794185.32445418,THETA-USDT,0.031233655230604812,7013234.265556021,SUI-USDT,2024
4_5,2024-03-25T00:00:00+00:00,1.530340273773974,42631574.39186971,SHIB-USDT,0.3465505566720147,65240815.22626943,PEPE-USDT,2024
6_7,2024-03-25T00:00:00+00:00,1.069205105862462,38856532.59906225,DOGE-USDT,0.06472575325633023,41545603.051028565,XRP-USDT,2024
8_9,2024-03-25T00:00:00+00:00,1.0295522398677348,22406439.425978713,NEAR-USDT,0.02870397316753097,23068599.898477107,FLOKI-USDT,2024
10_11,2024-03-25T00:00:00+00:00,1.0240007318133713,21074313.820602857,FET-USDT,0.02343819791111772,21580112.774761967,AVAX-USDT,2024
30_31,2024-03-25T00:00:00+00:00,1.0098676531093806,7590268.951996325,GRAM-USDT,0.0097712339621912,7665167.093021527,WLD-USDT,2024
4_5,2024-04-01T00:00:00+00:00,1.351250311683739,40807922.91264921,DOGE-USDT,0.2599446665407686,55141718.55488324,PEPE-USDT,2024
6_7,2024-04-01T00:00:00+00:00,1.145740118242978,33404455.404302783,SHIB-USDT,0.12720172395331167,38272824.684768155,XRP-USDT,2024
8_9,2024-04-01T00:00:00+00:00,1.2021257155818208,23536880.43509672,ICP-USDT,0.1681402476977986,28294289.235604398,NEAR-USDT,2024
10_11,2024-04-01T00:00:00+00:00,1.0039887819024218,21042653.620321408,FET-USDT,0.003972934732262346,21126588.17626108,FLOKI-USDT,2024
30_31,2024-04-01T00:00:00+00:00,1.0226714969866384,7207235.994576547,COQ-USDT,0.02216889495154726,7370634.823709581,XMR-USDT,2024
4_5,2024-04-08T00:00:00+00:00,1.014734735931318,30601143.361168694,XRP-USDT,0.014520776129531548,31052043.12779192,DOGE-USDT,2024
6_7,2024-04-08T00:00:00+00:00,1.2151538953871233,23284531.566753045,PEPE-USDT,0.17705896858321768,28294289.235604398,NEAR-USDT,2024
8_9,2024-04-08T00:00:00+00:00,1.1734263902892603,19582777.075529955,ICP-USDT,0.14779486103641254,22978947.415578395,SHIB-USDT,2024
10_11,2024-04-08T00:00:00+00:00,1.3137803888789081,14813365.738280153,FLOKI-USDT,0.23883777801453346,19461509.400243193,AVAX-USDT,2024
30_31,2024-04-08T00:00:00+00:00,1.1135419692674908,5290512.901128035,CFX-USDT,0.10196469679735637,5891208.154357178,JASMY-USDT,2024
4_5,2024-04-15T00:00:00+00:00,1.3525647914348031,25213842.00392349,NEAR-USDT,0.26066388365824744,34103354.95130686,DOGE-USDT,2024
6_7,2024-04-15T00:00:00+00:00,1.3102761690329146,17064668.787199486,ICP-USDT,0.23680211574169321,22359428.844307296,XRP-USDT,2024
8_9,2024-04-15T00:00:00+00:00,1.1967500974600114,12475071.222593598,PEPE-USDT,0.16440366111320548,14929542.701459471,SHIB-USDT,2024
10_11,2024-04-15T00:00:00+00:00,1.1241455934884594,9050065.331293479,GRAM-USDT,0.11043551138532649,10173591.062956238,AVAX-USDT,2024
30_31,2024-04-15T00:00:00+00:00,1.0150030354782815,3709080.8187416303,JASMY-USDT,0.014781271536997797,3764728.2898570243,TOKEN-USDT,2024
4_5,2024-04-22T00:00:00+00:00,1.4234305828213067,21331929.145522505,NEAR-USDT,0.2974718879385374,30364520.33631392,DOGE-USDT,2024
6_7,2024-04-22T00:00:00+00:00,1.183890942964608,15887227.815922465,WIF-USDT,0.15532760349033728,18808745.120086,XRP-USDT,2024
8_9,2024-04-22T00:00:00+00:00,1.156824335416537,11944529.89087947,GRAM-USDT,0.1355645197073672,13817722.852879606,ICP-USDT,2024
10_11,2024-04-22T00:00:00+00:00,1.1753472377791703,10144212.655841567,SHIB-USDT,0.14918760358044528,11922972.324487885,ONDO-USDT,2024
30_31,2024-04-22T00:00:00+00:00,1.0482109800110084,2869459.167488356,FIL-USDT,0.04599358424055251,3007798.606054542,TOKEN-USDT,2024
4_5,2024-04-29T00:00:00+00:00,1.119561250096775,20181363.298360553,NEAR-USDT,0.10679295133378382,22594272.322969716,DOGE-USDT,2024
6_7,2024-04-29T00:00:00+00:00,1.1645393479730712,13646100.128489073,ICP-USDT,0.14129135976337667,15891420.54600591,XRP-USDT,2024
8_9,2024-04-29T00:00:00+00:00,1.338893632402593,10062710.893440707,SHIB-USDT,0.2531146793150861,13472899.53993597,WIF-USDT,2024
10_11,2024-04-29T00:00:00+00:00,1.1471345762425007,8574702.490402287,GRAM-USDT,0.1282626984572706,9836337.707733143,ONDO-USDT,2024
30_31,2024-04-29T00:00:00+00:00,1.0013274044157743,2285644.161185054,DOT-USDT,0.0013256447490806252,2288678.1353375,CFX-USDT,2024
4_5,2024-05-06T00:00:00+00:00,1.0188289732228475,19396654.531808756,DOGE-USDT,0.018480995061699132,19761873.620601006,NEAR-USDT,2024
